gets,rssi,address
17,-65,c0:06:c3:c0:b9:d2
4,-67,c0:06:c3:c0:b9:d2
21,-64,c0:06:c3:c0:b9:d2
15,-76,c0:06:c3:c0:b9:d3
22,-72,c0:06:c3:c0:b9:d3
2,-73,c0:06:c3:c0:b9:d3
3,-74,c0:06:c3:c0:b9:d3
14,-76,c0:06:c3:c0:b9:d3
13,-76,c0:06:c3:c0:b9:d3
29,-74,c0:06:c3:c0:b9:d3
10,-75,c0:06:c3:c0:b9:d3
4,-75,c0:06:c3:c0:b9:d3
9,-74,c0:06:c3:c0:b9:d3
27,-75,c0:06:c3:c0:b9:d3
25,-75,c0:06:c3:c0:b9:d3
8,-74,c0:06:c3:c0:b9:d3
17,-74,c0:06:c3:c0:b9:d3
12,-76,c0:06:c3:c0:b9:d3
7,-75,c0:06:c3:c0:b9:d3
28,-74,c0:06:c3:c0:b9:d3
11,-75,c0:06:c3:c0:b9:d3
20,-73,c0:06:c3:c0:b9:d3
18,-75,c0:06:c3:c0:b9:d3
5,-74,c0:06:c3:c0:b9:d3
24,-71,c0:06:c3:c0:b9:d3
26,-75,c0:06:c3:c0:b9:d3
1,-75,c0:06:c3:c0:b9:d3
16,-74,c0:06:c3:c0:b9:d3
0,-76,c0:06:c3:c0:b9:d3
23,-74,c0:06:c3:c0:b9:d3
19,-73,c0:06:c3:c0:b9:d3
21,-73,c0:06:c3:c0:b9:d3
6,-74,c0:06:c3:c0:b9:d3
28,-51,c0:25:a2:a7:2e:2a
17,-51,c0:25:a2:a7:2e:2a
24,-50,c0:25:a2:a7:2e:2a
18,-49,c0:25:a2:a7:2e:2a
5,-53,c0:25:a2:a7:2e:2a
23,-51,c0:25:a2:a7:2e:2a
9,-39,c0:25:a2:a7:2e:2a
26,-51,c0:25:a2:a7:2e:2a
19,-51,c0:25:a2:a7:2e:2a
6,-40,c0:25:a2:a7:2e:2a
13,-46,c0:25:a2:a7:2e:2a
0,-47,c0:25:a2:a7:2e:2a
4,-49,c0:25:a2:a7:2e:2a
8,-48,c0:25:a2:a7:2e:2a
25,-43,c0:25:a2:a7:2e:2a
2,-50,c0:25:a2:a7:2e:2a
21,-51,c0:25:a2:a7:2e:2a
22,-50,c0:25:a2:a7:2e:2a
10,-40,c0:25:a2:a7:2e:2a
16,-45,c0:25:a2:a7:2e:2a
20,-52,c0:25:a2:a7:2e:2a
11,-48,c0:25:a2:a7:2e:2a
15,-45,c0:25:a2:a7:2e:2a
7,-49,c0:25:a2:a7:2e:2a
12,-46,c0:25:a2:a7:2e:2a
3,-55,c0:25:a2:a7:2e:2a
14,-45,c0:25:a2:a7:2e:2a
29,-51,c0:25:a2:a7:2e:2a
27,-50,c0:25:a2:a7:2e:2a
1,-48,c0:25:a2:a7:2e:2a
10,-45,c0:25:a2:a7:2e:2b
3,-44,c0:25:a2:a7:2e:2b
12,-43,c0:25:a2:a7:2e:2b
11,-44,c0:25:a2:a7:2e:2b
24,-40,c0:25:a2:a7:2e:2b
9,-44,c0:25:a2:a7:2e:2b
0,-44,c0:25:a2:a7:2e:2b
18,-46,c0:25:a2:a7:2e:2b
6,-45,c0:25:a2:a7:2e:2b
19,-42,c0:25:a2:a7:2e:2b
5,-44,c0:25:a2:a7:2e:2b
17,-46,c0:25:a2:a7:2e:2b
28,-40,c0:25:a2:a7:2e:2b
2,-44,c0:25:a2:a7:2e:2b
7,-44,c0:25:a2:a7:2e:2b
16,-42,c0:25:a2:a7:2e:2b
20,-43,c0:25:a2:a7:2e:2b
22,-42,c0:25:a2:a7:2e:2b
27,-40,c0:25:a2:a7:2e:2b
23,-42,c0:25:a2:a7:2e:2b
15,-43,c0:25:a2:a7:2e:2b
13,-43,c0:25:a2:a7:2e:2b
21,-42,c0:25:a2:a7:2e:2b
4,-45,c0:25:a2:a7:2e:2b
25,-41,c0:25:a2:a7:2e:2b
1,-44,c0:25:a2:a7:2e:2b
26,-41,c0:25:a2:a7:2e:2b
14,-44,c0:25:a2:a7:2e:2b
8,-42,c0:25:a2:a7:2e:2b
29,-41,c0:25:a2:a7:2e:2b
6,-80,c0:25:a2:a8:01:22
22,-74,c0:25:a2:a8:01:22
8,-80,c0:25:a2:a8:01:22
23,-74,c0:25:a2:a8:01:22
15,-83,c0:25:a2:a8:01:22
16,-83,c0:25:a2:a8:01:22
21,-74,c0:25:a2:a8:01:22
17,-83,c0:25:a2:a8:01:22
7,-80,c0:25:a2:a8:01:22
11,-90,c0:25:a2:a8:01:23
19,-90,c0:25:a2:a8:01:23
17,-89,c0:25:a2:a8:01:23
8,-90,c0:25:a2:a8:01:23
7,-90,c0:25:a2:a8:01:23
9,-90,c0:25:a2:a8:01:23
21,-90,c0:25:a2:a8:01:23
20,-90,c0:25:a2:a8:01:23
10,-90,c0:25:a2:a8:01:23
18,-89,c0:25:a2:a8:01:23
20,-38,c0:25:a2:a9:b1:4f
21,-38,c0:25:a2:a9:b1:4f
5,-44,c0:25:a2:a9:b1:4f
4,-42,c0:25:a2:a9:b1:4f
19,-39,c0:25:a2:a9:b1:4f
0,-44,c0:25:a2:a9:b1:4f
18,-39,c0:25:a2:a9:b1:4f
22,-39,c0:25:a2:a9:b1:4f
6,-42,c0:25:a2:a9:b1:4f
27,-41,c0:25:a2:a9:b1:4f
17,-39,c0:25:a2:a9:b1:4f
28,-40,c0:25:a2:a9:b1:4f
7,-43,c0:25:a2:a9:b1:4f
16,-43,c0:25:a2:a9:b1:4f
15,-43,c0:25:a2:a9:b1:4f
8,-42,c0:25:a2:a9:b1:4f
14,-44,c0:25:a2:a9:b1:4f
13,-43,c0:25:a2:a9:b1:4f
9,-43,c0:25:a2:a9:b1:4f
12,-43,c0:25:a2:a9:b1:4f
10,-43,c0:25:a2:a9:b1:4f
11,-41,c0:25:a2:a9:b1:4f
23,-40,c0:25:a2:a9:b1:4f
3,-41,c0:25:a2:a9:b1:4f
29,-41,c0:25:a2:a9:b1:4f
25,-40,c0:25:a2:a9:b1:4f
1,-43,c0:25:a2:a9:b1:4f
2,-41,c0:25:a2:a9:b1:4f
26,-40,c0:25:a2:a9:b1:4f
24,-43,c0:25:a2:a9:b1:4f
18,-72,c4:36:c0:e3:cc:30
23,-72,c4:36:c0:e3:cc:30
20,-72,c4:36:c0:e3:cc:30
17,-72,c4:36:c0:e3:cc:30
10,-71,c4:36:c0:e3:cc:30
29,-72,c4:36:c0:e3:cc:30
19,-72,c4:36:c0:e3:cc:30
21,-72,c4:36:c0:e3:cc:30
11,-71,c4:36:c0:e3:cc:30
28,-72,c4:36:c0:e3:cc:30
9,-71,c4:36:c0:e3:cc:30
22,-71,c4:36:c0:e3:cc:30
25,-72,c4:36:c0:e3:cc:30
4,-68,c4:36:c0:e3:cc:30
24,-72,c4:36:c0:e3:cc:30
3,-68,c4:36:c0:e3:cc:30
5,-68,c4:36:c0:e3:cc:30
5,-70,c4:36:c0:e3:cc:36
3,-70,c4:36:c0:e3:cc:36
4,-70,c4:36:c0:e3:cc:36
5,-71,c4:36:c0:e3:cc:37
18,-72,c4:36:c0:e3:cc:37
4,-71,c4:36:c0:e3:cc:37
19,-72,c4:36:c0:e3:cc:37
17,-72,c4:36:c0:e3:cc:37
29,-72,c4:36:c0:e3:cc:37
28,-72,c4:36:c0:e3:cc:37
3,-71,c4:36:c0:e3:cc:37
18,-86,c4:36:c0:e3:cc:38
28,-86,c4:36:c0:e3:cc:38
2,-87,c4:36:c0:e3:cc:38
6,-88,c4:36:c0:e3:cc:38
15,-88,c4:36:c0:e3:cc:38
16,-86,c4:36:c0:e3:cc:38
20,-86,c4:36:c0:e3:cc:38
7,-88,c4:36:c0:e3:cc:38
21,-87,c4:36:c0:e3:cc:38
0,-87,c4:36:c0:e3:cc:38
8,-87,c4:36:c0:e3:cc:38
5,-87,c4:36:c0:e3:cc:38
25,-88,c4:36:c0:e3:cc:38
19,-86,c4:36:c0:e3:cc:38
17,-87,c4:36:c0:e3:cc:38
14,-87,c4:36:c0:e3:cc:38
12,-87,c4:36:c0:e3:cc:38
29,-87,c4:36:c0:e3:cc:38
23,-87,c4:36:c0:e3:cc:38
10,-87,c4:36:c0:e3:cc:38
26,-86,c4:36:c0:e3:cc:38
27,-88,c4:36:c0:e3:cc:38
3,-88,c4:36:c0:e3:cc:38
4,-88,c4:36:c0:e3:cc:38
13,-86,c4:36:c0:e3:cc:38
1,-86,c4:36:c0:e3:cc:38
22,-86,c4:36:c0:e3:cc:38
9,-87,c4:36:c0:e3:cc:38
24,-87,c4:36:c0:e3:cc:38
11,-87,c4:36:c0:e3:cc:38
11,-86,c4:36:c0:e3:cc:3e
3,-87,c4:36:c0:e3:cc:3e
16,-87,c4:36:c0:e3:cc:3e
20,-87,c4:36:c0:e3:cc:3e
10,-88,c4:36:c0:e3:cc:3e
25,-88,c4:36:c0:e3:cc:3e
23,-87,c4:36:c0:e3:cc:3e
17,-86,c4:36:c0:e3:cc:3e
6,-88,c4:36:c0:e3:cc:3e
24,-87,c4:36:c0:e3:cc:3e
7,-88,c4:36:c0:e3:cc:3e
12,-87,c4:36:c0:e3:cc:3e
19,-86,c4:36:c0:e3:cc:3e
28,-86,c4:36:c0:e3:cc:3e
9,-87,c4:36:c0:e3:cc:3e
26,-86,c4:36:c0:e3:cc:3e
18,-87,c4:36:c0:e3:cc:3e
29,-87,c4:36:c0:e3:cc:3e
4,-87,c4:36:c0:e3:cc:3e
22,-86,c4:36:c0:e3:cc:3e
8,-87,c4:36:c0:e3:cc:3e
1,-87,c4:36:c0:e3:cc:3e
5,-87,c4:36:c0:e3:cc:3e
2,-87,c4:36:c0:e3:cc:3e
15,-87,c4:36:c0:e3:cc:3e
13,-86,c4:36:c0:e3:cc:3e
27,-88,c4:36:c0:e3:cc:3e
14,-87,c4:36:c0:e3:cc:3e
0,-87,c4:36:c0:e3:cc:3e
21,-86,c4:36:c0:e3:cc:3e
2,-87,c4:36:c0:e3:cc:3f
14,-87,c4:36:c0:e3:cc:3f
18,-86,c4:36:c0:e3:cc:3f
28,-86,c4:36:c0:e3:cc:3f
11,-86,c4:36:c0:e3:cc:3f
9,-88,c4:36:c0:e3:cc:3f
26,-86,c4:36:c0:e3:cc:3f
12,-87,c4:36:c0:e3:cc:3f
16,-87,c4:36:c0:e3:cc:3f
7,-87,c4:36:c0:e3:cc:3f
10,-87,c4:36:c0:e3:cc:3f
13,-87,c4:36:c0:e3:cc:3f
17,-87,c4:36:c0:e3:cc:3f
29,-87,c4:36:c0:e3:cc:3f
8,-87,c4:36:c0:e3:cc:3f
15,-87,c4:36:c0:e3:cc:3f
0,-87,c4:36:c0:e3:cc:3f
3,-87,c4:36:c0:e3:cc:3f
22,-86,c4:36:c0:e3:cc:3f
5,-87,c4:36:c0:e3:cc:3f
24,-87,c4:36:c0:e3:cc:3f
27,-88,c4:36:c0:e3:cc:3f
4,-88,c4:36:c0:e3:cc:3f
25,-87,c4:36:c0:e3:cc:3f
23,-87,c4:36:c0:e3:cc:3f
20,-86,c4:36:c0:e3:cc:3f
1,-86,c4:36:c0:e3:cc:3f
6,-87,c4:36:c0:e3:cc:3f
19,-87,c4:36:c0:e3:cc:3f
21,-86,c4:36:c0:e3:cc:3f
6,-85,c4:3c:ea:3f:44:23
5,-85,c4:3c:ea:3f:44:23
4,-85,c4:3c:ea:3f:44:23
23,-92,c4:3c:ea:3f:44:2a
18,-92,c4:3c:ea:3f:44:2a
22,-92,c4:3c:ea:3f:44:2a
20,-92,c4:3c:ea:3f:44:2a
17,-93,c4:3c:ea:3f:44:2a
24,-92,c4:3c:ea:3f:44:2a
19,-92,c4:3c:ea:3f:44:2a
25,-92,c4:3c:ea:3f:44:2a
5,-67,c6:06:c3:c0:b9:d2
23,-63,c6:06:c3:c0:b9:d2
25,-66,c6:06:c3:c0:b9:d2
3,-67,c6:06:c3:c0:b9:d2
26,-66,c6:06:c3:c0:b9:d2
24,-64,c6:06:c3:c0:b9:d2
27,-66,c6:06:c3:c0:b9:d2
4,-67,c6:06:c3:c0:b9:d2
29,-68,c6:06:c3:c0:b9:d2
28,-68,c6:06:c3:c0:b9:d2
13,-64,d0:40:ef:f9:f0:9d
8,-66,d0:40:ef:f9:f0:9d
22,-40,d0:40:ef:f9:f0:9d
16,-65,d0:40:ef:f9:f0:9d
15,-65,d0:40:ef:f9:f0:9d
24,-40,d0:40:ef:f9:f0:9d
18,-60,d0:40:ef:f9:f0:9d
4,-63,d0:40:ef:f9:f0:9d
1,-66,d0:40:ef:f9:f0:9d
11,-64,d0:40:ef:f9:f0:9d
6,-66,d0:40:ef:f9:f0:9d
2,-63,d0:40:ef:f9:f0:9d
7,-66,d0:40:ef:f9:f0:9d
3,-63,d0:40:ef:f9:f0:9d
17,-60,d0:40:ef:f9:f0:9d
12,-64,d0:40:ef:f9:f0:9d
19,-60,d0:40:ef:f9:f0:9d
5,-63,d0:40:ef:f9:f0:9d
23,-40,d0:40:ef:f9:f0:9d
16,-89,d0:4f:58:52:f8:70
17,-89,d0:4f:58:52:f8:70
18,-89,d0:4f:58:52:f8:70
8,-103,d0:4f:58:52:f8:71
7,-103,d0:4f:58:52:f8:71
9,-103,d0:4f:58:52:f8:71
3,-39,e8:4f:25:d3:9b:75
29,-42,e8:4f:25:d3:9b:75
22,-40,e8:4f:25:d3:9b:75
10,-39,e8:4f:25:d3:9b:75
13,-39,e8:4f:25:d3:9b:75
11,-39,e8:4f:25:d3:9b:75
23,-40,e8:4f:25:d3:9b:75
24,-45,e8:4f:25:d3:9b:75
12,-39,e8:4f:25:d3:9b:75
9,-39,e8:4f:25:d3:9b:75
26,-41,e8:4f:25:d3:9b:75
19,-44,e8:4f:25:d3:9b:75
20,-44,e8:4f:25:d3:9b:75
7,-39,e8:4f:25:d3:9b:75
17,-41,e8:4f:25:d3:9b:75
28,-42,e8:4f:25:d3:9b:75
15,-39,e8:4f:25:d3:9b:75
14,-39,e8:4f:25:d3:9b:75
25,-41,e8:4f:25:d3:9b:75
5,-40,e8:4f:25:d3:9b:75
16,-41,e8:4f:25:d3:9b:75
18,-41,e8:4f:25:d3:9b:75
21,-44,e8:4f:25:d3:9b:75
27,-42,e8:4f:25:d3:9b:75
8,-40,e8:4f:25:d3:9b:75
4,-40,e8:4f:25:d3:9b:75
6,-42,e8:4f:25:d3:9b:75
1,-40,e8:4f:25:d3:9b:75
2,-42,e8:4f:25:d3:9b:75
28,-58,e8:4f:25:d6:0e:45
10,-67,e8:4f:25:d6:0e:45
14,-61,e8:4f:25:d6:0e:45
0,-59,e8:4f:25:d6:0e:45
3,-60,e8:4f:25:d6:0e:45
19,-57,e8:4f:25:d6:0e:45
29,-58,e8:4f:25:d6:0e:45
26,-58,e8:4f:25:d6:0e:45
2,-63,e8:4f:25:d6:0e:45
6,-62,e8:4f:25:d6:0e:45
11,-60,e8:4f:25:d6:0e:45
17,-62,e8:4f:25:d6:0e:45
24,-54,e8:4f:25:d6:0e:45
23,-54,e8:4f:25:d6:0e:45
5,-60,e8:4f:25:d6:0e:45
4,-57,e8:4f:25:d6:0e:45
27,-58,e8:4f:25:d6:0e:45
22,-58,e8:4f:25:d6:0e:45
9,-60,e8:4f:25:d6:0e:45
15,-62,e8:4f:25:d6:0e:45
12,-59,e8:4f:25:d6:0e:45
1,-59,e8:4f:25:d6:0e:45
8,-59,e8:4f:25:d6:0e:45
13,-63,e8:4f:25:d6:0e:45
20,-57,e8:4f:25:d6:0e:45
16,-62,e8:4f:25:d6:0e:45
25,-60,e8:4f:25:d6:0e:45
7,-58,e8:4f:25:d6:0e:45
21,-58,e8:4f:25:d6:0e:45
2,-75,e8:4f:25:d6:2e:b9
4,-75,e8:4f:25:d6:2e:b9
27,-75,e8:4f:25:d6:2e:b9
3,-75,e8:4f:25:d6:2e:b9
25,-75,e8:4f:25:d6:2e:b9
26,-75,e8:4f:25:d6:2e:b9
